Time (ns),Current (nA),Voltage (mV),Energy (uJ)
2606938000,162400,3593,2823
2607930000,162400,3593,2823.8
2608788000,162400,3592,2824.2
2610036000,162400,3592,2825
2610895000,162400,3592,2825.4
2611887000,162400,3592,2826.2
2612745000,162400,3592,2826.6
2613738000,162400,3592,2827.4
2614852000,162400,3592,2827.7
2615844000,162400,3593,2828.6
2616708000,162400,3593,2828.9
2617701000,162400,3593,2829.3
2618558000,162400,3594,2830.1
2619805000,162400,3594,2830.9
2620664000,162400,3595,2831.3
2621656000,162400,3595,2831.7
2622514000,162400,3595,2832.5
2623507000,162400,3594,2832.9
2624621000,162400,3596,2833.7
2625613000,162400,3595,2834.1
2626471000,162400,3595,2834.5
2627469000,162400,3595,2835.3
2628331000,162400,3595,2835.7
2629580000,162400,3594,2836.4
2630438000,162400,3594,2836.8
2631432000,162400,3594,2837.6
2632290000,162400,3594,2838
2633283000,162400,3595,2838.8
2634396000,162400,3594,2839.2
2635389000,162400,3595,2840
2636247000,162400,3594,2840.4
2637245000,162400,3595,2841.2
2638103000,162400,3595,2841.6
2639352000,162400,3596,2842.4
2640209000,162400,3596,2842.8
2641202000,162400,3595,2843.2
2642059000,162400,3596,2844
2643052000,162400,3595,2844.4
2644165000,162400,3596,2845.2
2645158000,162400,3595,2845.5
2646016000,162400,3596,2845.9
2647014000,162400,3595,2846.7
2647872000,162400,3595,2847.1
2649120000,162400,3594,2847.9
2649979000,162400,3594,2848.3
2650971000,162400,3594,2849.1
2651829000,162400,3595,2849.5
2652822000,162400,3595,2850.3
2653935000,162400,3594,2850.7
2654927000,162400,3595,2851.5
2655785000,162400,3595,2851.9
2656783000,162400,3595,2852.2
2657640000,162400,3596,2853.1
2658888000,162400,3595,2853.4
2659746000,162400,3596,2854.2
2660740000,162400,3595,2854.6
2661597000,162400,3595,2855
2662591000,162400,3595,2855.8
2663704000,162400,3596,2856.6
2664697000,162400,3595,2857
2665555000,162400,3595,2857.4
2666548000,162400,3594,2858.2
2667411000,162400,3594,2858.6
2668659000,162400,3594,2859.4
2669517000,162400,3594,2859.8
2670516000,162400,3594,2860.6
2671374000,162400,3594,2860.9
2672366000,162400,3595,2861.8
2673480000,162400,3594,2862.1
2674472000,162400,3595,2862.9
2675330000,162400,3594,2863.3
2676324000,162400,3595,2863.7
2677187000,162400,3595,2864.5
2678435000,162400,3595,2864.9
2679292000,162400,3595,2865.7
2680285000,162400,3595,2866.1
2681142000,162400,3595,2866.9
2682133000,162400,3595,2867.3
2683246000,162400,3596,2868.1
2684239000,162400,3595,2868.5
2685096000,162400,3595,2868.8
2686089000,162400,3594,2869.6
2686953000,162400,3594,2870
2688202000,162400,3594,2870.8
2689060000,162400,3594,2871.2
2690053000,162400,3594,2872
2690912000,162400,3594,2872.4
2691905000,162900,3595,2873.2
2693017000,162900,3594,2873.6
2694010000,162900,3595,2874.4
2694867000,162900,3595,2874.8
2695860000,162900,3595,2875.2
2696724000,162900,3595,2876
2697972000,162900,3595,2876.3
2698830000,162900,3595,2877.2
2699822000,162900,3595,2877.5
2700680000,162900,3594,2877.9
2701673000,162900,3594,2878.7
2702786000,162900,3594,2879.1
2703778000,162900,3594,2879.9
2704635000,162900,3593,2880.3
2705629000,162900,3594,2881.1
2706487000,162900,3594,2881.5
2707741000,162900,3594,2882.3
2708598000,162900,3594,2882.7
2709592000,162900,3595,2883.5
2710450000,162900,3595,2883.9
2711443000,162900,3594,2884.2
2712562000,162900,3594,2885
2713555000,162900,3595,2885.9
2714413000,162900,3595,2886.2
2715406000,162900,3595,2886.6
2716264000,162900,3595,2887.4
2717518000,162900,3595,2887.8
2718376000,162900,3595,2888.6
2719369000,162900,3595,2889
2720227000,162900,3595,2889.4
2721220000,162900,3594,2890.2
2722334000,162900,3595,2890.6
2723325000,162900,3594,2891.4
2724183000,162900,3594,2891.8
2725176000,162900,3594,2892.6
2726034000,162900,3594,2892.9
2727289000,162900,3594,2893.7
2728147000,162900,3594,2894.1
2729139000,162900,3595,2894.9
2729997000,162900,3594,2895.3
2730990000,162900,3594,2895.7
2732104000,162900,3593,2896.5
2733096000,162900,3594,2897.3
2733952000,162900,3594,2897.7
2734945000,162900,3594,2898.1
2735803000,162900,3594,2898.9
2737057000,162900,3594,2899.3
2737915000,162900,3595,2900.1
2738909000,162900,3594,2900.5
2739766000,162900,3594,2900.8
2740758000,162900,3594,2901.6
2741871000,162900,3594,2902
2742864000,162900,3593,2902.8
2743722000,162900,3593,2903.2
2744715000,162900,3593,2904
2745573000,162900,3593,2904.4
2746827000,162900,3594,2905.2
2747686000,162900,3594,2905.6
2748679000,162900,3594,2906.4
2749536000,162900,3594,2906.8
2750530000,162900,3594,2907.2
2751643000,162900,3594,2908
2752635000,162900,3594,2908.3
2753494000,162900,3595,2909.2
2754491000,162900,3594,2909.5
2755349000,162900,3594,2909.9
2756596000,162900,3593,2910.7
2757460000,162900,3594,2911.1
2758452000,162900,3593,2911.9
2759310000,162900,3593,2912.3
2760302000,162900,3593,2913.1
2761416000,162900,3592,2913.5
2762408000,162900,3593,2914.3
2763266000,162900,3592,2914.7
2764258000,162900,3593,2915.5
2765116000,162900,3592,2915.9
2766365000,162900,3593,2916.7
2767229000,162900,3593,2917
2768222000,162900,3594,2917.9
2769080000,162900,3594,2918.2
2770072000,162900,3593,2918.6
2771185000,162900,3594,2919.4
2772178000,162900,3594,2919.8
2773036000,162900,3594,2920.6
2774029000,162900,3594,2921
2774887000,162900,3594,2921.4
2776136000,162900,3593,2922.2
2777000000,162900,3593,2922.6
2777993000,162900,3593,2923.4
2778850000,162900,3593,2923.8
2779843000,162900,3593,2924.6
2780957000,162900,3593,2924.9
2781949000,162900,3593,2925.7
2782808000,162900,3593,2926.1
2783800000,162400,3593,2926.9
2784658000,162400,3593,2927.3
2785906000,162400,3594,2928.1
2786770000,162400,3593,2928.5
2787763000,162400,3593,2928.9
2788620000,162400,3593,2929.7
2789613000,162400,3593,2930.1
2790726000,162400,3594,2930.9
2791720000,162400,3593,2931.3
2792578000,162400,3593,2931.6
2793570000,162400,3594,2932.5
2794428000,162400,3593,2932.8
2795680000,162400,3593,2933.6
2796538000,162400,3593,2934
2797536000,162400,3593,2934.8
2798395000,162400,3593,2935.2
2799387000,162400,3593,2936
2800501000,162400,3593,2936.4
2801494000,162400,3594,2937.2
2802352000,162400,3593,2937.6
2803344000,162400,3594,2938
2804202000,162400,3594,2938.8
2805450000,162400,3595,2939.6
2806308000,162400,3595,2940
2807306000,162400,3595,2940.3
2808164000,162400,3595,2941.2
2809158000,162400,3595,2941.5
2810271000,162400,3596,2942.3
2811263000,162400,3595,2942.7
2812121000,162400,3596,2943.1
2813113000,162400,3595,2943.9
2813971000,162400,3595,2944.3
2815219000,162400,3595,2945.1
2816077000,162400,3595,2945.5
2817075000,162400,3594,2946.3
2817933000,162400,3594,2946.7
2818925000,162400,3595,2947.5
2820038000,162400,3594,2947.9
2821032000,162400,3596,2948.7
2821890000,162400,3595,2949.1
2822883000,162400,3595,2949.4
2823741000,162400,3595,2950.2
2824989000,162400,3595,2950.6
2825847000,162400,3595,2951.4
2826846000,162400,3596,2951.8
2827705000,162400,3595,2952.2
2828697000,162400,3595,2953
2829811000,162400,3595,2953.4
2830803000,162400,3595,2954.2
2831661000,162400,3595,2954.6
2832653000,162400,3595,2955.4
2833512000,162400,3595,2955.8
2834760000,162400,3594,2956.6
2835618000,162400,3594,2956.9
2836612000,162400,3595,2957.8
2837529000,162400,3595,2958.1
2838521000,162400,3596,2958.9
2839634000,162400,3595,2959.3
2840626000,162400,3596,2960.1
2841483000,162400,3596,2960.5
2842475000,162400,3595,2960.9
2843334000,162400,3596,2961.7
2844582000,162400,3596,2962.1
2845440000,162400,3596,2962.9
2846434000,162400,3596,2963.3
2847297000,162400,3596,2963.6
2848289000,162400,3595,2964.5
2849403000,162400,3595,2964.8
2850395000,162400,3595,2965.6
2851252000,162400,3594,2966
2852246000,162400,3594,2966.8
2853104000,162400,3594,2967.2
2854352000,162400,3594,2968
2855211000,162400,3594,2968.4
2856205000,162400,3595,2969.2
2857069000,162400,3594,2969.6
2858062000,162400,3595,2970
2859175000,162400,3594,2970.8
2860168000,162400,3594,2971.1
2861026000,162400,3595,2972
2862019000,162400,3594,2972.3
2862877000,162400,3594,2972.7
2864125000,162400,3595,2973.5
2864983000,162400,3594,2973.9
2865976000,162400,3594,2974.7
2866840000,162400,3593,2975.1
2867832000,162400,3593,2975.9
2868944000,162400,3593,2976.3
2869938000,162400,3593,2977.1
2870796000,162400,3592,2977.5
2871789000,162400,3593,2978.3
2872647000,162400,3593,2978.7
2873896000,162400,3593,2979.5
2874754000,162400,3593,2979.9
2875747000,162300,3594,2980.7
2876603000,162300,3594,2981.1
2877602000,162300,3594,2981.4
2878714000,162300,3594,2982.2
2879712000,162300,3593,2982.6
2880570000,162300,3594,2983.4
2881563000,162300,3594,2983.8
2882420000,162300,3594,2984.2
2883668000,162300,3594,2985
2884526000,162300,3593,2985.4
2885518000,162300,3593,2986.2
2886376000,162300,3593,2986.6
2887373000,162300,3592,2987.4
2888488000,162300,3592,2987.7
2889480000,162300,3592,2988.6
2890337000,162300,3592,2988.9
2891330000,162300,3593,2989.7
2892187000,162300,3593,2990.1
2893435000,162300,3593,2990.9
2894294000,162300,3593,2991.3
2895286000,162300,3592,2991.7
2896144000,162300,3593,2992.5
2897142000,162300,3593,2992.9
2898255000,162300,3594,2993.7
2899248000,162300,3593,2994.1
2900105000,162300,3594,2994.9
2901098000,162300,3593,2995.3
2901957000,162300,3594,2995.6
2903205000,162300,3593,2996.4
2904063000,162300,3593,2996.8
2905055000,162300,3592,2997.6
2905913000,162300,3592,2998
2906911000,162300,3592,2998.8
2908025000,162300,3593,2999.2
2909018000,162300,3593,3000
2909877000,162300,3593,3000.4
2910869000,162300,3593,3001.2
2911727000,162300,3593,3001.6
2912976000,162300,3593,3002.4
2913834000,162300,3594,3002.8
2914828000,162300,3594,3003.1
2915686000,162300,3595,3004
2916679000,162300,3594,3004.3
2917798000,162300,3595,3005.1
2918791000,162300,3595,3005.5
2919649000,162300,3594,3005.9
2920641000,162300,3594,3006.7
2921503000,162300,3594,3007.1
2922751000,162300,3593,3007.9
2923609000,162300,3593,3008.3
2924602000,162300,3593,3009.1
2925460000,162300,3592,3009.5
2926452000,162300,3593,3010.3
2927572000,162300,3593,3010.7
2928564000,162300,3594,3011.5
2929422000,162300,3593,3011.9
2930415000,162300,3594,3012.7
2931273000,162300,3594,3013.1
2932520000,162300,3594,3013.8
2933378000,162300,3595,3014.2
2934372000,162300,3595,3014.6
2935230000,162300,3595,3015.4
2936223000,162300,3594,3015.8
2937341000,162300,3595,3016.6
2938334000,162300,3595,3017
2939192000,162300,3595,3017.4
2940185000,162300,3595,3018.2
2941044000,162300,3594,3018.6
2942292000,162300,3594,3019.4
2943150000,162300,3594,3019.7
2944143000,162300,3595,3020.6
2945001000,162300,3594,3020.9
2945994000,162300,3595,3021.8
2947113000,162300,3595,3022.1
2948105000,162300,3596,3022.9
2948963000,162300,3595,3023.3
2949956000,162300,3595,3023.7
2950815000,162300,3596,3024.5
2952063000,162300,3596,3024.9
2952921000,162300,3596,3025.7
2953914000,162300,3596,3026.1
2954772000,162300,3596,3026.9
2955765000,162300,3596,3027.3
2956884000,162300,3596,3028.1
2957877000,162300,3596,3028.4
2958735000,162300,3596,3028.8
2959728000,162300,3596,3029.6
2960587000,162300,3596,3030
2961835000,162300,3595,3030.8
2962692000,162300,3595,3031.2
2963690000,162300,3595,3032
2964547000,162300,3595,3032.4
2965540000,162300,3595,3033.2
2966654000,162300,3595,3033.6
2967652000,162400,3596,3034.4
2968511000,162400,3596,3034.8
2969504000,162400,3596,3035.2
2970361000,162400,3596,3036
2971610000,162400,3596,3036.3
2972469000,162400,3597,3037.2
2973460000,162400,3597,3037.5
2974318000,162400,3597,3037.9
2975311000,162400,3597,3038.7
2976424000,162400,3597,3039.5
2977422000,162400,3596,3039.9
2978280000,162400,3596,3040.3
2979273000,162400,3596,3041.1
2980131000,162400,3596,3041.5
2981380000,162400,3596,3042.3
2982238000,162400,3595,3042.7
2983231000,162400,3596,3043.5
2984088000,162400,3596,3043.9
2985081000,162400,3597,3044.7
2986193000,162400,3596,3045
2987191000,162400,3597,3045.9
2988050000,162400,3597,3046.2
2989042000,162400,3596,3046.6
2989900000,162400,3596,3047.4
2991148000,162400,3596,3047.8
2992007000,162400,3597,3048.6
2993000000,162400,3596,3049
2993857000,162400,3597,3049.8
2994850000,162400,3596,3050.2
2995963000,162400,3597,3051
2996960000,162400,3596,3051.4
2997819000,162400,3596,3051.7
2998811000,162400,3596,3052.6
2999668000,162400,3596,3052.9
3000916000,162400,3596,3053.7
3001775000,162400,3596,3054.1
3002768000,162400,3596,3054.9
3003625000,162400,3595,3055.3
3004618000,162400,3596,3056.1
3005736000,162400,3596,3056.5
3006735000,162400,3597,3057.3
3007592000,162400,3597,3057.7
3008584000,162400,3596,3058.1
3009441000,162400,3597,3058.9
3010690000,162400,3596,3059.3
3011549000,162400,3597,3060.1
3012543000,162400,3596,3060.4
3013400000,162400,3597,3060.8
3014393000,162400,3596,3061.6
3015507000,162400,3596,3062
3016499000,162400,3596,3062.8
3017364000,162400,3595,3063.2
3018356000,162400,3596,3064
3019214000,162400,3596,3064.4
3020463000,162400,3596,3065.2
3021321000,162400,3595,3065.6
3022314000,162400,3596,3066.4
3023172000,162400,3596,3066.8
3024165000,162400,3596,3067.2
3025277000,162400,3595,3068
3026270000,162400,3596,3068.3
3027133000,162400,3596,3069.2
3028127000,162400,3596,3069.5
3028985000,162400,3595,3069.9
3030234000,162400,3595,3070.7
3031092000,162400,3596,3071.5
3032085000,162400,3596,3071.9
3032944000,162400,3596,3072.3
3033936000,162400,3595,3073.1
3035049000,162400,3595,3073.5
3036042000,162400,3595,3074.3
3036906000,162400,3595,3074.7
3037898000,162400,3595,3075.5
3038757000,162400,3596,3075.9
3040006000,162400,3596,3076.7
3040863000,162400,3595,3077
3041855000,162400,3596,3077.9
3042714000,162400,3595,3078.2
3043706000,162400,3595,3078.6
3044819000,162400,3595,3079.4
3045813000,162400,3595,3079.8
3046671000,162400,3595,3080.6
3047674000,162400,3595,3081
3048532000,162400,3595,3081.4
3049782000,162400,3595,3082.2
3050639000,162400,3595,3082.6
3051632000,162400,3595,3083.4
3052491000,162400,3595,3083.7
3053483000,162400,3594,3084.6
3054598000,162400,3594,3084.9
3055590000,162400,3594,3085.7
3056447000,162400,3594,3086.1
3057446000,162400,3595,3086.9
3058302000,162400,3594,3087.3
3059551000,162400,3595,3088.1
3060409000,162400,3595,3088.5
3061402000,162400,3595,3088.9
3062260000,162400,3595,3089.7
3063253000,162400,3595,3090.1
3064366000,162400,3595,3090.9
3065359000,162400,3595,3091.3
3066216000,162400,3596,3092.1
3067215000,162400,3595,3092.4
3068073000,162400,3595,3092.8
3069321000,162400,3594,3093.6
3070179000,162400,3595,3094
3071172000,162400,3594,3094.8
3072029000,162400,3594,3095.2
3073022000,162400,3594,3096
3074135000,162400,3594,3096.4
3075128000,162400,3594,3097.2
3075986000,162400,3595,3097.6
3076984000,162400,3594,3098.4
3077841000,162400,3595,3098.8
3079089000,162400,3595,3099.6
3079947000,162400,3595,3100
3080940000,162400,3595,3100.3
3081798000,162400,3595,3101.2
3082790000,162400,3595,3101.5
3083903000,162400,3595,3102.3
3084896000,162400,3595,3102.7
3085755000,162400,3596,3103.5
3086752000,162400,3595,3103.9
3087610000,162400,3595,3104.3
3088858000,162400,3594,3105.1
3089721000,162400,3595,3105.5
3090715000,162400,3594,3106.3
3091573000,162400,3594,3106.7
3092565000,162400,3595,3107.5
3093679000,162400,3594,3107.8
3094672000,162400,3595,3108.7
3095530000,162400,3594,3109
3096522000,162400,3595,3109.9
3097385000,162400,3595,3110.2
3098633000,162400,3595,3111
3099492000,162400,3595,3111.4
3100485000,162400,3596,3112.2
3101343000,162400,3596,3112.6
3102335000,162400,3595,3113
3103448000,162400,3596,3113.8
3104441000,162400,3595,3114.2
3105298000,162400,3596,3115
3106291000,162400,3595,3115.4
3107154000,162400,3595,3115.8
3108404000,162400,3595,3116.5
3109261000,162400,3594,3116.9
3110254000,162400,3595,3117.7
3111112000,162400,3594,3118.1
3112105000,162400,3595,3118.9
3113220000,162400,3594,3119.3
3114212000,162400,3595,3120.1
3115071000,162400,3594,3120.5
3116063000,162400,3595,3121.3
3116925000,162400,3595,3121.7
3118173000,162400,3596,3122.5
3119030000,162400,3596,3122.9
3120024000,162400,3596,3123.3
3120881000,162400,3596,3124.1
3121874000,162400,3596,3124.5
3122987000,162400,3596,3125.3
3123981000,162400,3596,3125.6
3124838000,162400,3595,3126
3125832000,162400,3596,3126.8
3126690000,162400,3595,3127.2
3127944000,162400,3595,3128
3128802000,162400,3595,3128.4
3129794000,162400,3595,3129.2
3130653000,162400,3594,3129.6
3131650000,162400,3595,3130.4
3132763000,162400,3595,3130.8
3133757000,162400,3595,3131.6
3134615000,162400,3595,3132
3135607000,162400,3595,3132.3
3136465000,162400,3595,3133.2
3137720000,162400,3595,3133.5
3138578000,162400,3596,3134.3
3139570000,162400,3595,3134.7
3140427000,162400,3596,3135.1
3141420000,162400,3595,3135.9
3142532000,162400,3595,3136.3
3143526000,162400,3595,3137.1
3144384000,162400,3595,3137.5
3145376000,162400,3595,3138.3
3146234000,162400,3594,3138.7
3147488000,162400,3594,3139.5
3148347000,162400,3594,3139.9
3149339000,162400,3594,3140.7
3150197000,162400,3594,3141
3151190000,162900,3595,3141.9
3152303000,162900,3594,3142.2
3153295000,162900,3595,3143
3154152000,162900,3595,3143.4
3155144000,162900,3595,3143.8
3156002000,162900,3595,3144.6
3157256000,162900,3594,3145
3158114000,162900,3596,3145.8
3159106000,162900,3595,3146.2
3159964000,162900,3595,3146.6
3160957000,162900,3595,3147.4
3162072000,162900,3595,3147.7
3163064000,162900,3595,3148.6
3163922000,162900,3595,3148.9
3164914000,162900,3594,3149.7
3165773000,162900,3594,3150.1
3167026000,162900,3595,3150.9
3167884000,162900,3595,3151.3
3168877000,162900,3595,3152.1
3169957000,162900,3594,3152.9
3171037000,162900,3595,3153.7
3172372000,162900,3594,3154.5
3173457000,162900,3595,3155.3
3174537000,162900,3596,3156.1
3175616000,162900,3595,3156.5
3176701000,162900,3595,3157.3
3178036000,162900,3594,3158.1
3179116000,162900,3595,3158.9
3180196000,162900,3594,3159.7
3181275000,162900,3595,3160.5
3182355000,162900,3595,3161.3
3183689000,162900,3595,3162.1
3184770000,162900,3595,3162.9
3185849000,162900,3595,3163.3
3186934000,162900,3595,3164.1
3188014000,162900,3595,3164.9
3189350000,162900,3595,3165.7
3190429000,162900,3594,3166.5
3191509000,162900,3594,3167.3
3192589000,162900,3594,3168.1
3193668000,162900,3595,3168.9
3195003000,162900,3596,3169.7
3196082000,162900,3595,3170.1
3197167000,162900,3595,3170.9
3198247000,162900,3595,3171.7
3199327000,162900,3595,3172.5
3200662000,162900,3595,3173.3
3201742000,162900,3595,3174.1
3202822000,162900,3595,3174.9
3203901000,162900,3595,3175.7
3204982000,162900,3594,3176.1
3206315000,162900,3595,3177.3
3207401000,162900,3594,3177.7
3208480000,162900,3594,3178.5
3209560000,162900,3594,3179.3
3210639000,162900,3594,3180.1
3211974000,162900,3594,3180.9
3213054000,162900,3594,3181.7
3214134000,162900,3594,3182.5
3215218000,162900,3594,3182.9
3216297000,162900,3593,3183.7
3217636000,162900,3593,3184.5
3218715000,162900,3593,3185.3
3219795000,162900,3593,3186.1
3220875000,162900,3593,3186.9
3221954000,162900,3593,3187.7
3223289000,162900,3593,3188.5
3224369000,162900,3594,3189.3
3225449000,162900,3594,3190.1
3226530000,162900,3594,3190.5
3227615000,162900,3593,3191.3
3228950000,162900,3593,3192.1
3230029000,162900,3593,3192.9
3231110000,162900,3592,3193.7
3232190000,162900,3593,3194.5
3233270000,162900,3593,3195.3
3234605000,180600,3594,3196.1
3235685000,180600,3594,3196.9
3236770000,180600,3593,3197.3
3237849000,180600,3593,3198.1
3238928000,180600,3592,3198.9
3240262000,180600,3593,3199.7
3241342000,180600,3592,3200.5
3242422000,180600,3593,3201.3
3243503000,180600,3593,3202.1
3244582000,180600,3592,3202.5
3245917000,180600,3593,3203.7
3247002000,180600,3593,3204.1
3248082000,180600,3593,3204.9
3249161000,180600,3592,3205.7
3250241000,180600,3592,3206.5
3251577000,180600,3591,3207.3
3252656000,180600,3592,3208.1
3253736000,180600,3592,3208.9
3254815000,180600,3592,3209.7
3255896000,180600,3593,3210.1
3257241000,180600,3592,3210.8
3258321000,180600,3592,3211.6
3259401000,180600,3592,3212.5
3260481000,180600,3591,3213.3
3261561000,180600,3592,3214.1
3262895000,180600,3592,3214.9
3263974000,180600,3593,3215.7
3265055000,180600,3593,3216.5
3266134000,180600,3592,3216.8
3267218000,180600,3592,3217.6
3268553000,180600,3592,3218.4
3269633000,180600,3591,3219.2
3270713000,180600,3591,3220.1
3271792000,180600,3592,3220.9
3272872000,180600,3592,3221.7
3274207000,180600,3593,3222.5
3275286000,180600,3593,3223.3
3276365000,180600,3593,3223.6
3277451000,180600,3593,3224.4
3278530000,180600,3593,3225.2
3279865000,180600,3593,3226
3280945000,180600,3592,3226.8
3282025000,180600,3592,3227.6
3283104000,180600,3593,3228.5
3284184000,180600,3593,3229.3
3285519000,180600,3593,3230
3286598000,180600,3593,3230.4
3287682000,180600,3593,3231.2
3288761000,180600,3592,3232
3289840000,180600,3592,3232.8
3291176000,180600,3592,3233.6
3292255000,180600,3592,3234.4
3293336000,180600,3593,3235.2
3294415000,180600,3592,3235.6
3295493000,180600,3593,3236.4
3296834000,180600,3592,3237.2
3297914000,180600,3593,3238
3298998000,180600,3592,3238.8
3300077000,180600,3592,3239.6
3301157000,180600,3593,3240.4
3302492000,180600,3592,3241.2
3303572000,180600,3593,3242
3304651000,180600,3593,3242.4
3305730000,180600,3593,3243.2
3306815000,180600,3592,3244
3308150000,180600,3593,3244.8
3309229000,180600,3592,3245.6
3310308000,180600,3592,3246.4
3311389000,180600,3593,3247.2
3312468000,180600,3593,3248
3313803000,180600,3593,3248.8
3314882000,180600,3593,3249.2
3315961000,180600,3592,3250
3317046000,184400,3592,3250.8
3318125000,184400,3592,3251.6
3319460000,184400,3592,3252.4
3320540000,184400,3592,3253.2
3321620000,184400,3592,3254
3322700000,184400,3592,3254.4
3323780000,184400,3592,3255.2
3325115000,184400,3592,3256
3326193000,184400,3592,3256.8
3327278000,184400,3592,3257.6
3328358000,184400,3592,3258.4
3329438000,184400,3592,3259.2
3330774000,184400,3592,3260
3331853000,184400,3592,3260.8
3332934000,184400,3592,3261.2
3334013000,184400,3592,3262
3335094000,184400,3592,3262.8
3336429000,184400,3592,3263.6
3337515000,184400,3592,3264.4
3338594000,184400,3592,3265.2
3339674000,184400,3592,3266
3340754000,184400,3592,3266.8
3342093000,184400,3592,3267.6
3343173000,184400,3593,3268
3344252000,184400,3592,3268.8
3345331000,184400,3593,3269.6
3346411000,184400,3592,3270.4
3347752000,184400,3592,3271.2
3348831000,184400,3592,3272
3349911000,184400,3592,3272.8
3350991000,184400,3593,3273.6
3352070000,184400,3592,3274
3353405000,184400,3593,3274.8
3354484000,184400,3593,3275.6
3355564000,184400,3593,3276.4
3356643000,184400,3593,3277.2
3357728000,184400,3592,3278
3359063000,184400,3593,3278.8
3360143000,184400,3593,3279.6
3361222000,184400,3593,3280.4
3362303000,184400,3593,3280.8
3363382000,184400,3593,3281.6
3364717000,184400,3593,3282.4
3365796000,184400,3593,3283.2
3366880000,184400,3593,3284
3367960000,184400,3593,3284.8
3369040000,184400,3593,3285.6
3370376000,184400,3593,3286.4
3371456000,184400,3594,3287.2
3372536000,184400,3593,3287.5
3373614000,184400,3594,3288.4
3374692000,184400,3593,3289.2
3376028000,184400,3593,3289.9
3377113000,184400,3593,3290.8
3378193000,184400,3593,3291.6
3379273000,184400,3593,3292.4
3380352000,184400,3593,3293.2
3381687000,184400,3594,3294
3382788000,184400,3593,3294.3
3383868000,184400,3594,3295.1
3384947000,184400,3593,3295.9
3386027000,184400,3593,3296.8
3387369000,184400,3593,3297.5
3388447000,184400,3593,3298.3
3389528000,184400,3593,3299.2
3390607000,184400,3594,3300
3391686000,184400,3593,3300.3
3393021000,184400,3593,3301.1
3394101000,184400,3593,3301.9
3395181000,184400,3593,3302.7
3396260000,184400,3592,3303.5
3397346000,184400,3592,3304.3
3398681000,184900,3592,3305.1
3399762000,184900,3593,3305.9
3400841000,184900,3593,3306.7
3401920000,184900,3592,3307.1
3403000000,184900,3593,3307.9
3404335000,184900,3592,3308.7
3405414000,184900,3592,3309.5
3406494000,184900,3591,3310.3
3407579000,184900,3592,3311.1
3408658000,184900,3592,3311.9
3409994000,184900,3593,3312.7
3411074000,184900,3593,3313.5
3412153000,184900,3593,3313.9
3413233000,184900,3592,3314.7
3414312000,184900,3592,3315.5
3415648000,184900,3592,3316.3
3416733000,184900,3592,3317.1
3417814000,184900,3592,3317.9
3418893000,184900,3592,3318.7
3419972000,184900,3592,3319.1
3421306000,184900,3593,3320.3
3422386000,184900,3592,3320.7
3423465000,184900,3593,3321.5
3424545000,184900,3592,3322.3
3425630000,184900,3592,3323.1
3426971000,184900,3591,3323.9
3428050000,184900,3591,3324.7
3429129000,184900,3592,3325.5
3430208000,184900,3592,3326.3
3431287000,184900,3592,3326.7
3432621000,184900,3592,3327.5
3433702000,184900,3592,3328.3
3434781000,184900,3591,3329.1
3435860000,184900,3592,3329.9
3436945000,184900,3592,3330.7
3438281000,184900,3592,3331.5
3439361000,184900,3592,3332.3
3440441000,184900,3593,3333.1
3441520000,184900,3593,3333.5
3442600000,184900,3593,3334.3
3443935000,184900,3593,3335.1
3445015000,184900,3592,3335.9
3446095000,184900,3592,3336.7
3447180000,184900,3593,3337.5
3448260000,184900,3593,3338.3
3449595000,184900,3593,3339.1
3450674000,184900,3593,3339.9
3451753000,184900,3593,3340.3
3452833000,184900,3593,3341.1
3453912000,184900,3593,3341.9
3455248000,184900,3592,3342.7
3456328000,184900,3592,3343.5
3457413000,184900,3593,3344.3
3458493000,184900,3594,3345.1
3459574000,184900,3593,3345.5
3460907000,184900,3593,3346.3
3461988000,184900,3593,3347.1
3463067000,184900,3593,3347.9
3464147000,184900,3593,3348.7
3465227000,184900,3593,3349.5
3466562000,184900,3593,3350.3
3467652000,184900,3592,3351.1
3468732000,184900,3594,3351.9
3469810000,184900,3593,3352.3
3470890000,184900,3594,3353.1
3472226000,184900,3593,3353.9
3473305000,184900,3593,3354.7
3474385000,184900,3592,3355.5
3475465000,184900,3593,3356.3
3476544000,184900,3593,3357.1
3477885000,184900,3593,3357.9
3478966000,184900,3594,3358.7
3480045000,184900,3593,3359.1
3481124000,184400,3594,3359.9
3482203000,184400,3593,3360.7
3483539000,184400,3593,3361.5
3484618000,184400,3593,3362.3
3485698000,184400,3593,3363.1
3486784000,184400,3594,3363.9
3487864000,184400,3594,3364.2
3489198000,184400,3594,3365
3490278000,184400,3593,3365.8
3491358000,184400,3594,3366.6
3492437000,184400,3593,3367.5
3493517000,184400,3594,3368.3
3494852000,184400,3593,3369.1
3495933000,184400,3594,3369.9
3497017000,184400,3593,3370.7
3498097000,184400,3593,3371
3499176000,184400,3593,3371.8
3500511000,184400,3593,3372.6
3501590000,184400,3593,3373.4
3502669000,184400,3593,3374.2
3503750000,184400,3593,3375
3504830000,184400,3593,3375.9
3506166000,184400,3593,3376.6
3507251000,184400,3593,3377.5
3508329000,184400,3594,3377.8
3509413000,184400,3594,3378.6
3510492000,184400,3593,3379.4
3511828000,184400,3593,3380.2
3512907000,184400,3593,3381
3513987000,184400,3593,3381.8
3515067000,184400,3593,3382.6
3516146000,184400,3593,3383
