Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"0","0","3609","52.4"
"1078000","2873500","3588","69.5"
"2157000","2873500","3590","85.3"
"3234000","2873500","3586","102.0"
"4319000","2873500","3597","117.4"
"5659000","3939700","3601","134.5"
"6738000","3939700","3598","146.4"
"7817000","3939700","3599","155.8"
"8896000","3939700","3597","163.5"
"9975000","3939700","3600","172.0"
"11309000","3939700","3601","182.7"
"12388000","3939700","3600","189.9"
"13467000","2289300","3601","198.8"
"14552000","2289300","3599","208.2"
"15631000","2289300","3600","219.3"
"16966000","2289300","3598","237.3"
"18044000","2289300","3600","253.5"
"19122000","3567900","3600","271.5"
"20201000","3567900","3599","287.3"
"21279000","3567900","3599","302.3"
"22613000","3567900","3598","319.4"
"23691000","3584900","3598","330.4"
"24776000","3584900","3598","339.0"
"25856000","3584900","3599","347.9"
"26935000","3584900","3598","355.6"
"28276000","3584900","3599","366.7"
"29339000","3584900","3598","373.0"
"30542000","3584900","3599","378.1"
"31606000","3584900","3599","383.2"
"32804000","1828600","3599","390.4"
"34129000","1828600","3599","403.2"
"35327000","1828600","3599","421.2"
"36611000","1828600","3599","440.4"
"37896000","3683400","3600","458.0"
"39185000","3683400","3600","472.0"
"40726000","3683400","3600","483.5"
"42011000","3683400","3600","489.0"
"43300000","3683400","3599","494.1"
"44591000","3683400","3599","499.2"
"45876000","3683400","3599","505.6"
"47414000","1749800","3598","517.9"
"48482000","1749800","3599","525.1"
"49686000","1749800","3599","534.1"
"50749000","1749800","3598","545.2"
"51947000","1749800","3599","556.7"
"53487000","1749800","3600","571.2"
"54777000","2655700","3599","588.3"
"56066000","2655700","3600","605.4"
"57351000","2655700","3600","618.6"
"58635000","2655700","3600","628.9"
"60180000","2655700","3599","639.9"
"61243000","2655700","3600","645.0"
"62441000","2255000","3600","650.5"
"63505000","2255000","3601","655.6"
"64703000","2255000","3599","662.0"
"65817000","2255000","3599","669.2"
"66810000","2255000","3600","678.6"
"67890000","2255000","3600","691.8"
"68748000","2255000","3600","701.7"
"69739000","2401600","3599","713.6"
"70852000","2401600","3599","726.9"
"71843000","2401600","3599","737.5"
"72701000","2401600","3600","745.6"
"73692000","2401600","3600","754.6"
"74555000","2401600","3599","761.0"
"75802000","2401600","3600","766.9"
"76661000","2401600","3600","771.2"
"77652000","2093100","3599","773.2"
"78509000","2093100","3600","775.3"
"79502000","2093100","3600","777.4"
"80614000","2093100","3600","780.4"
"81606000","2093100","3600","783.3"
"82463000","2093100","3600","786.7"
"83456000","2093100","3600","793.1"
"84541000","2093100","3599","802.9"
"85655000","2093100","3600","813.5"
"86648000","2093100","3600","823.8"
"87728000","1758600","3600","837.0"
"88806000","1758600","3601","852.4"
"89889000","1758600","3600","865.7"
"91223000","1758600","3600","878.9"
"92301000","1758600","3599","887.4"
"93380000","2916000","3600","896.4"
"94465000","2916000","3598","902.3"
"95549000","2916000","3598","906.5"
"97090000","2916000","3598","912.5"
"98374000","2916000","3598","918.0"
"99664000","2916000","3599","929.9"
"100947000","2916000","3599","946.6"
"102011000","2014200","3599","959.0"
"103464000","2014200","3600","975.2"
"104534000","2014200","3599","985.8"
"105730000","2014200","3599","995.2"
"106794000","2014200","3599","1003.3"
"107997000","2014200","3598","1014.8"
"109537000","2518700","3597","1027.2"
"110821000","2518700","3598","1037.0"
"112106000","2518700","3597","1046.8"
"113395000","2518700","3597","1054.9"
"114464000","2518700","3597","1060.4"
"115917000","2518700","3597","1068.9"
"116981000","2518700","3597","1077.4"
"118173000","2082200","3598","1091.9"
"119030000","2082200","3598","1102.2"
"120023000","2082200","3599","1114.1"
"121137000","2082200","3598","1126.9"
"122127000","2082200","3597","1137.2"
"122985000","2082200","3598","1146.1"
"123983000","3000400","3597","1154.7"
"125062000","3000400","3598","1162.3"
"126175000","3000400","3597","1167.9"
"127167000","3000400","3598","1172.5"
"128248000","3000400","3597","1177.6"
"129326000","3000400","3597","1183.1"
"130184000","3000400","3597","1185.6"
"131437000","3000400","3597","1188.6"
"132294000","3000400","3596","1191.5"
"133286000","3000400","3597","1195.8"
"134370000","3000400","3597","1205.1"
"135229000","1446700","3597","1213.2"
"136476000","1446700","3597","1224.8"
"137334000","1446700","3597","1232.9"
"138325000","1446700","3596","1241.8"
"139183000","1446700","3596","1248.6"
"140175000","1446700","3597","1256.7"
"141509000","1446700","3596","1270.4"
"142588000","2478600","3595","1278.9"
"143667000","2478600","3596","1287.4"
"144751000","2478600","3595","1295.1"
"145830000","2478600","3595","1303.6"
"147163000","2478600","3595","1313.0"
"148242000","2478600","3595","1319.4"
"149319000","2478600","3595","1327.0"
"150397000","2478600","3596","1336.8"
"151476000","2197000","3595","1349.2"
"152811000","2197000","3597","1366.7"
"153895000","2197000","3597","1381.3"
"154974000","2197000","3597","1394.1"
"156053000","2197000","3597","1406.9"
"157131000","3378200","3597","1418.0"
"158466000","3378200","3596","1429.5"
"159550000","3378200","3597","1435.9"
"160834000","3378200","3596","1440.9"
"162118000","3378200","3597","1446.0"
"163403000","3378200","3597","1451.1"
"164954000","3378200","3598","1457.4"
"166239000","3378200","3597","1463.8"
"167523000","3378200","3597","1473.6"
"168808000","1658200","3598","1487.7"
"170097000","1658200","3598","1501.8"
"171637000","1658200","3598","1518.9"
"172921000","1658200","3598","1530.8"
"174221000","1658200","3597","1541.9"
"175506000","2582500","3597","1550.0"
"176792000","2582500","3597","1555.0"
"178332000","2582500","3597","1561.4"
"179622000","2582500","3597","1566.5"
"180907000","2582500","3597","1571.5"
"182192000","2582500","3597","1577.0"
"183477000","2582500","3597","1583.8"
"185027000","2582500","3597","1598.3"
"186312000","1605600","3597","1612.4"
"187596000","1605600","3597","1626.9"
"188881000","1605600","3597","1640.2"
"190170000","1605600","3597","1652.1"
"191711000","1605600","3597","1664.0"
"192996000","1605600","3597","1670.4"
"194290000","2315000","3596","1678.9"
"195574000","2315000","3596","1689.6"
"196858000","2315000","3595","1695.1"
"198177000","2315000","3596","1700.6"
"199375000","2315000","3596","1705.2"
"200438000","2315000","3596","1709.9"
"201641000","2315000","3597","1721.0"
"202925000","1972100","3596","1740.2"
"204471000","1972100","3597","1763.7"
"205755000","1972100","3597","1782.5"
"207046000","4005300","3596","1799.6"
"208109000","4005300","3596","1809.0"
"209306000","4005300","3597","1816.2"
"210625000","4005300","3596","1822.6"
"211821000","4005300","3597","1828.5"
"212880000","4005300","3597","1833.2"
"213878000","4005300","3596","1838.3"
"214735000","4005300","3597","1842.5"
"215987000","4005300","3596","1848.9"
"216845000","4005300","3596","1854.0"
"217836000","1619000","3596","1862.5"
"218694000","1619000","3596","1872.4"
"219686000","1619000","3596","1884.7"
"220799000","1619000","3597","1898.0"
"221791000","1619000","3596","1909.5"
"222649000","1619000","3597","1919.3"
"223641000","3208100","3596","1929.6"
"224727000","3208100","3597","1937.7"
"225841000","3208100","3596","1942.8"
"226833000","3208100","3595","1945.3"
"227913000","3208100","3596","1948.2"
"228771000","3208100","3595","1950.3"
"229763000","3208100","3596","1952.4"
"230876000","3208100","3595","1954.9"
"231868000","3208100","3596","1957.4"
"232726000","3208100","3595","1959.9"
"233718000","3208100","3596","1963.8"
"234580000","3208100","3595","1969.7"
"235828000","3208100","3595","1987.2"
"236907000","1547600","3595","2003.5"
"237986000","1547600","3595","2019.7"
"239065000","1547600","3596","2034.7"
"240144000","1547600","3596","2050.5"
"241479000","3791000","3596","2065.9"
"242557000","3791000","3595","2073.5"
"243642000","3791000","3596","2078.2"
"244932000","3791000","3595","2083.3"
"246216000","3791000","3595","2088.4"
"247760000","3791000","3594","2094.3"
"249045000","3791000","3594","2099.8"
"250329000","3791000","3595","2106.1"
"251620000","3791000","3594","2115.9"
"252905000","1559300","3596","2130.0"
"254450000","1559300","3595","2154.0"
"255735000","1559300","3595","2171.1"
"256798000","1559300","3596","2181.3"
"258005000","3396800","3596","2192.4"
"259068000","3396800","3596","2199.2"
"260521000","3396800","3596","2203.4"
"261806000","3396800","3596","2213.2"
"263091000","3396800","3596","2223.4"
"264386000","3396800","3596","2233.2"
"265671000","3396800","3596","2243.4"
"266989000","1881500","3596","2253.2"
"268186000","1881500","3596","2263.0"
"269249000","1881500","3596","2275.0"
"270447000","1881500","3596","2289.1"
"271510000","1881500","3596","2302.3"
"272958000","3039700","3596","2318.6"
"273816000","3039700","3596","2327.5"
"274813000","3039700","3595","2337.3"
"275670000","3039700","3596","2344.2"
"276664000","3039700","3595","2350.5"
"277776000","3039700","3595","2355.6"
"278768000","3039700","3596","2360.7"
"279848000","3039700","3595","2365.8"
"280706000","3039700","3596","2370.0"
"281698000","3039700","3595","2374.7"
"282812000","1750200","3596","2380.6"
"283805000","1750200","3596","2384.9"
"284668000","1750200","3597","2389.1"
"285660000","1750200","3596","2397.2"
"286518000","1750200","3597","2405.3"
"287765000","1750200","3597","2417.7"
"288623000","1750200","3596","2425.4"
"289615000","1750200","3597","2434.3"
"290473000","2193700","3597","2441.1"
"291465000","2193700","3597","2448.4"
"292578000","2193700","3597","2455.2"
"293570000","2193700","3598","2458.6"
"294655000","2193700","3597","2466.2"
"295734000","2193700","3597","2474.3"
"296813000","2193700","3596","2482.4"
"298146000","2193700","3597","2493.1"
"299231000","1916900","3596","2501.6"
"300310000","1916900","3597","2510.5"
"301389000","1916900","3597","2518.6"
"302467000","1916900","3597","2531.4"
"303802000","1916900","3597","2548.5"
"304887000","2998000","3597","2562.6"
"305965000","2998000","3597","2576.7"
"307044000","2998000","3598","2589.1"
"308123000","2998000","3596","2601.1"
"309457000","2998000","3597","2613.0"
"310537000","2998000","3597","2620.2"
"311616000","2641500","3596","2626.6"
"312694000","2641500","3596","2632.6"
"313778000","2641500","3596","2636.8"
"315103000","2641500","3595","2639.7"
"316305000","2641500","3595","2642.7"
"317368000","2641500","3595","2646.0"
"318566000","2641500","3595","2652.0"
"319629000","2641500","3596","2661.3"
"321081000","2641500","3596","2675.0"
"322367000","1558500","3596","2686.9"
"323430000","1558500","3595","2696.3"
"324633000","1558500","3595","2705.3"
"325697000","1558500","3595","2711.6"
"327156000","1558500","3595","2717.6"
"328219000","1558500","3596","2720.1"
"329417000","1558500","3595","2722.1"
"330697000","1558500","3595","2724.6"
"331776000","1558500","3596","2726.7"
"333112000","1558500","3595","2729.2"
"334198000","1558500","3595","2732.2"
"335277000","1558500","3595","2737.3"
"336356000","1168300","3594","2745.8"
"337435000","1168300","3595","2756.0"
"338770000","1168300","3594","2767.5"
"339850000","1168300","3595","2776.9"
"340930000","1168300","3593","2785.0"
"342015000","1168300","3594","2792.2"
"343094000","1168300","3594","2797.7"
"344435000","1168300","3593","2801.1"
"345514000","1168300","3593","2803.2"
"346594000","1614200","3593","2805.3"
"347673000","1614200","3593","2806.9"
"348754000","1614200","3592","2809.0"
"350089000","1614200","3593","2811.9"
"351169000","1614200","3592","2814.9"
"352249000","1614200","3592","2820.4"
"353328000","1614200","3592","2829.3"
"354413000","1614200","3593","2839.1"
"355748000","1614200","3592","2851.1"
"356827000","1614200","3593","2860.5"
"357907000","1554000","3592","2868.6"
"358987000","1554000","3593","2875.4"
"360066000","1554000","3592","2880.4"
"361401000","1554000","3592","2883.4"
"362480000","1554000","3592","2885.5"
"363560000","1554000","3592","2887.5"
"364646000","1554000","3592","2889.6"
"365726000","1554000","3593","2891.7"
"367060000","1554000","3592","2894.2"
"368139000","1554000","3592","2897.6"
"369220000","1554000","3593","2903.9"
"370299000","1554000","3593","2912.9"
"371380000","1554000","3593","2922.7"
"372715000","1239700","3593","2934.6"
"373794000","1239700","3593","2943.6"
"374880000","1239700","3593","2951.7"
"375960000","1239700","3593","2958.5"
"377039000","1239700","3593","2963.1"
"378374000","1239700","3593","2966.1"
"379455000","1239700","3593","2968.2"
"380535000","1239700","3593","2969.8"
"381615000","1239700","3593","2971.9"
"382694000","1239700","3592","2974.0"
"384040000","1239700","3593","2976.9"
"385120000","1239700","3592","2980.7"
"386201000","1239700","3593","2987.1"
"387281000","1186900","3593","2996.9"
"388361000","1186900","3594","3007.1"
"389697000","1186900","3594","3018.6"
"390777000","1186900","3594","3027.2"
"391857000","1186900","3594","3034.8"
"392937000","1186900","3595","3041.6"
"394022000","1186900","3594","3045.8"
"395358000","1186900","3594","3048.3"
"396436000","1186900","3594","3050.4"
"397516000","1186900","3595","3052.5"
"398596000","1186900","3595","3054.2"
"399675000","1330500","3594","3056.2"
"401010000","1330500","3594","3059.6"
"402090000","1330500","3593","3063.4"
"403169000","1330500","3594","3070.6"
"404255000","1330500","3593","3080.4"
"405334000","1330500","3593","3090.3"
"406669000","1330500","3593","3101.8"
"407748000","1330500","3594","3110.7"
"408828000","1872400","3593","3117.9"
"409909000","1872400","3594","3124.7"
"410989000","1872400","3594","3128.5"
"412323000","1872400","3594","3131.0"
"413403000","1872400","3594","3133.1"
"414488000","1872400","3594","3134.8"
"415568000","1872400","3594","3136.9"
"416648000","1872400","3594","3138.9"
"417983000","1872400","3594","3142.3"
"419063000","1872400","3594","3146.5"
"420143000","1872400","3594","3154.6"
"421222000","1872400","3594","3164.4"
"422301000","1872400","3593","3173.8"
"423637000","1271800","3593","3185.7"
"424722000","1271800","3594","3194.3"
"425807000","1271800","3593","3201.5"
"426886000","1271800","3593","3207.4"
"427967000","1271800","3593","3211.2"
"429302000","1271800","3593","3213.7"
"430382000","1271800","3593","3215.8"
"431462000","1271800","3593","3217.5"
"432542000","1271800","3593","3219.6"
"433622000","1271800","3593","3221.6"
"434963000","1271800","3593","3225.0"
"436042000","1271800","3593","3229.7"
"437122000","1271800","3592","3238.2"
"438202000","1187000","3592","3248.0"
"439282000","1187000","3593","3258.2"
"440617000","1187000","3593","3269.3"
"441696000","1187000","3593","3277.4"
"442776000","1187000","3593","3284.6"
"443862000","1187000","3594","3290.6"
"444941000","1187000","3592","3293.5"
"446277000","1187000","3593","3296.0"
"447357000","1187000","3592","3297.7"
"448436000","1187000","3592","3299.8"
"449516000","1187000","3592","3301.8"
"450596000","1187000","3592","3303.9"
"451932000","1199400","3592","3307.3"
"453011000","1199400","3593","3312.4"
"454097000","1199400","3593","3321.3"
"455177000","1199400","3593","3331.1"
"456257000","1199400","3594","3340.9"
"457593000","1199400","3593","3352.4"
"458672000","1199400","3594","3360.5"
"459752000","2148800","3593","3367.8"
"460832000","2148800","3594","3372.9"
"461910000","2148800","3593","3375.8"
"463246000","2148800","3594","3378.3"
"464331000","2148800","3594","3379.9"
"465410000","2148800","3594","3382.0"
"466490000","2148800","3593","3384.1"
"467575000","2148800","3594","3386.2"
"468909000","2148800","3593","3390.0"
"469990000","2148800","3594","3395.5"
"471069000","2148800","3593","3404.9"
"472148000","2148800","3594","3414.7"
"473228000","2148800","3594","3424.1"
"474569000","1271100","3594","3435.6"
"475648000","1271100","3594","3443.7"
"476728000","1271100","3594","3450.5"
"477808000","1271100","3594","3455.6"
"478888000","1271100","3594","3457.6"
"480224000","1271100","3594","3460.1"
"481304000","1271100","3594","3462.2"
"482384000","1271100","3594","3463.9"
"483464000","1271100","3594","3466.4"
"484549000","1271100","3595","3468.5"
"485883000","1271100","3594","3472.2"
"486962000","1271100","3594","3478.6"
"488041000","1271100","3593","3488.0"
"489120000","1196400","3594","3498.2"
"490200000","1196400","3594","3507.2"
"491536000","1196400","3595","3518.7"
"492616000","1196400","3594","3526.4"
"493695000","1196400","3594","3533.2"
"494781000","1196400","3595","3537.8"
"495861000","1196400","3594","3539.9"
"497196000","1196400","3594","3542.4"
"498276000","1196400","3594","3544.5"
"499357000","1196400","3593","3546.1"
"500436000","1196400","3593","3548.2"
"501515000","1196400","3593","3550.7"
"502850000","1196400","3593","3554.9"
"503935000","1190800","3593","3561.7"
"505015000","1190800","3593","3571.6"
"506095000","1190800","3594","3580.9"
"507174000","1190800","3593","3590.7"
"508511000","1190800","3593","3601.8"
"509595000","1190800","3592","3609.5"
"510674000","1190800","3592","3615.9"
"511755000","1190800","3593","3620.1"
"512835000","1886000","3592","3622.2"
"514176000","1886000","3594","3624.7"
"515256000","1886000","3593","3626.3"
"516336000","1886000","3594","3628.4"
"517416000","1886000","3594","3630.5"
"518496000","1886000","3594","3633.0"
"519832000","1886000","3593","3637.6"
"520912000","1886000","3594","3644.9"
"521992000","1886000","3594","3655.1"
"523071000","1886000","3594","3664.5"
"524157000","1886000","3594","3673.9"
"525492000","1377900","3594","3685.0"
"526571000","1377900","3594","3692.2"
"527652000","1377900","3595","3698.6"
"528731000","1377900","3593","3701.9"
"529810000","1377900","3594","3704.0"
"531145000","1377900","3594","3706.5"
"532226000","1377900","3594","3708.6"
"533305000","1377900","3594","3710.7"
"534390000","1377900","3594","3712.8"
"535471000","1377900","3595","3715.3"
"536806000","1377900","3595","3720.3"
"537886000","1377900","3596","3728.0"
"538966000","1377900","3596","3738.2"
"540046000","1196100","3595","3747.6"
"541126000","1196100","3596","3757.9"
"542462000","1196100","3596","3768.1"
"543542000","1196100","3596","3775.3"
"544628000","1196100","3596","3781.3"
"545707000","1196100","3596","3784.6"
"546787000","1196100","3596","3786.7"
"548122000","1196100","3596","3788.8"
"549202000","1196100","3596","3790.9"
"550281000","1196100","3597","3793.0"
"551366000","1196100","3596","3795.0"
"552446000","1196100","3596","3797.5"
"553782000","1196100","3596","3803.5"
"554868000","1206400","3596","3812.0"
"555947000","1206400","3597","3822.2"
"557027000","1206400","3597","3831.2"
"558105000","1206400","3597","3841.0"
"559440000","1206400","3598","3851.6"
"560521000","1206400","3598","3858.5"
"561600000","1206400","3597","3864.4"
"562680000","1206400","3597","3866.9"
"563760000","1206400","3597","3869.0"
"565101000","1614900","3597","3871.5"
"566181000","1614900","3597","3873.6"
"567038000","1614900","3598","3875.2"
"568031000","1614900","3597","3876.9"
"568888000","1614900","3597","3879.0"
"570136000","1614900","3596","3883.2"
"570994000","1614900","3597","3888.3"
"571987000","1614900","3596","3896.8"
"572845000","1614900","3596","3904.5"
"573844000","1614900","3596","3913.5"
"574957000","1614900","3596","3922.8"
"575951000","1522100","3595","3930.9"
"576808000","1522100","3596","3936.9"
"577801000","1522100","3596","3942.8"
"578659000","1522100","3596","3946.7"
"579907000","1522100","3596","3949.2"
"580765000","1522100","3595","3950.8"
"581757000","1522100","3595","3952.5"
"582614000","1522100","3595","3954.2"
"583608000","1522100","3595","3955.8"
"584728000","1522100","3595","3957.9"
"585720000","1522100","3595","3960.0"
"586578000","1522100","3594","3962.5"
"587570000","1522100","3595","3967.6"
"588428000","1522100","3594","3974.4"
"589675000","1522100","3595","3986.4"
"590533000","1185600","3594","3993.2"
"591526000","1185600","3593","4002.1"
"592383000","1185600","3593","4009.0"
"593381000","1185600","3593","4016.6"
"594502000","1185600","3593","4023.4"
"595494000","1185600","3593","4028.1"
"596352000","1185600","3593","4029.7"
"597346000","1185600","3593","4031.8"
"598204000","1185600","3593","4033.1"
"599452000","1185600","3592","4035.1"
"600310000","1185600","3593","4036.8"
"601304000","1185600","3592","4038.5"
"602162000","1185600","3592","4040.1"
"603155000","1185600","3593","4043.1"
"604274000","1185600","3592","4048.6"
"605267000","1181300","3592","4055.8"
"606125000","1181300","3592","4063.9"
"607118000","1181300","3591","4072.5"
"607977000","1181300","3592","4080.1"
"609225000","1181300","3591","4090.4"
"610082000","1181300","3591","4096.8"
"611075000","1181300","3591","4103.1"
"611933000","1181300","3591","4107.8"
"612925000","1181300","3591","4110.8"
"614044000","1181300","3592","4112.8"
"615037000","1667700","3592","4114.5"
"615896000","1667700","3592","4115.7"
"616889000","1667700","3593","4117.8"
"617746000","1667700","3592","4119.1"
"618994000","1667700","3593","4121.6"
"619853000","1667700","3593","4123.7"
"620844000","1667700","3592","4127.9"
"621702000","1667700","3593","4134.3"
"622696000","1667700","3593","4143.2"
"623810000","1667700","3593","4152.6"
"624808000","1667700","3593","4161.6"
"625666000","1667700","3593","4168.8"
"626659000","1481500","3593","4176.5"
"627517000","1481500","3593","4182.4"
"628765000","1481500","3593","4189.2"
"629624000","1481500","3593","4191.8"
"630617000","1481500","3593","4193.8"
"631475000","1481500","3593","4195.1"
"632468000","1481500","3593","4197.2"
"633583000","1481500","3593","4198.8"
"634581000","1481500","3593","4200.5"
"635442000","1481500","3593","4202.1"
"636436000","1481500","3593","4204.7"
"637294000","1481500","3593","4207.6"
"638542000","1481500","3592","4215.7"
"639400000","1481500","3592","4223.4"
"640392000","1481500","3592","4232.3"
"641250000","1209400","3591","4240.0"
"642243000","1209400","3592","4249.0"
"643357000","1209400","3592","4257.0"
"644354000","1209400","3592","4263.9"
"645213000","1209400","3592","4269.0"
"646206000","1209400","3592","4272.8"
"647065000","1209400","3593","4274.4"
"648312000","1209400","3593","4276.9"
"649170000","1209400","3593","4278.2"
"650163000","1209400","3593","4279.8"
"651022000","1209400","3594","4281.5"
"652015000","1209400","3593","4283.2"
"653129000","1209400","3593","4285.7"
"654128000","1209400","3593","4289.0"
"654987000","1209400","3593","4294.1"
"655979000","1181700","3593","4302.7"
"656836000","1181700","3593","4310.3"
"658086000","1181700","3593","4321.4"
"658943000","1181700","3593","4328.7"
"659936000","1181700","3593","4336.8"
"660795000","1181700","3593","4342.7"
"661787000","1181700","3593","4349.1"
"662900000","1181700","3593","4354.2"
"663898000","1181700","3593","4355.9"
"664755000","1181700","3593","4357.5"
"665748000","1181700","3592","4359.2"
"666605000","1181700","3593","4360.8"
"667854000","1409400","3593","4362.9"
"668712000","1409400","3592","4364.2"
"669704000","1409400","3593","4366.2"
"670561000","1409400","3592","4369.2"
"671554000","1409400","3593","4373.9"
"672669000","1409400","3593","4382.4"
"673661000","1409400","3592","4391.8"
"674524000","1409400","3592","4399.4"
"675516000","1409400","3593","4408.0"
"676375000","1409400","3593","4415.2"
"677627000","1740400","3593","4424.1"
"678485000","1740400","3593","4429.7"
"679478000","1740400","3593","4434.8"
"680336000","1740400","3593","4436.9"
"681328000","1740400","3592","4438.5"
"682443000","1740400","3592","4440.2"
"683435000","1740400","3593","4442.3"
"684300000","1740400","3593","4443.5"
"685293000","1740400","3593","4445.2"
"686151000","1740400","3593","4446.8"
"687398000","1740400","3594","4450.6"
"688257000","1740400","3594","4454.4"
"689250000","1740400","3594","4461.7"
"690109000","1740400","3594","4469.8"
"691101000","1740400","3594","4478.3"
"692216000","1217800","3594","4488.1"
"693208000","1217800","3595","4496.6"
"694072000","1217800","3594","4503.0"
"695064000","1217800","3594","4509.4"
"695923000","1217800","3594","4514.1"
"697172000","1217800","3593","4517.4"
"698030000","1217800","3594","4519.1"
"699023000","1217800","3594","4520.8"
"699880000","1217800","3594","4522.4"
"700873000","1217800","3594","4524.1"
"701987000","1217800","3594","4525.7"
"702980000","1217800","3594","4527.8"
"703845000","1217800","3593","4529.9"
"704837000","1217800","3594","4533.7"
"705696000","1217800","3594","4539.7"
"706944000","1189800","3594","4551.2"
"707803000","1189800","3594","4558.4"
"708796000","1189800","3594","4567.8"
"709654000","1189800","3595","4575.1"
"710646000","1189800","3594","4582.3"
"711760000","1189800","3594","4589.5"
"712753000","1189800","3595","4595.1"
"713611000","1189800","3595","4597.6"
"714610000","1189800","3595","4599.2"
"715467000","1189800","3595","4600.9"
"716715000","1189800","3594","4603.0"
"717574000","1189800","3595","4604.6"
"718567000","1189800","3595","4606.3"
"719430000","1189800","3596","4608.0"
"720423000","1213200","3595","4610.1"
"721537000","1213200","3595","4613.9"
"722530000","1213200","3595","4620.2"
"723388000","1213200","3596","4627.9"
"724387000","1213200","3595","4636.9"
"725245000","1213200","3596","4645.0"
"726493000","1213200","3596","4655.6"
"727352000","1213200","3596","4662.0"
"728344000","2061000","3595","4668.8"
"729201000","2061000","3595","4673.9"
"730193000","2061000","3595","4677.7"
"731305000","2061000","3595","4679.8"
"732299000","2061000","3595","4681.9"
"733158000","2061000","3594","4683.1"
"734156000","2061000","3594","4684.8"
"735014000","2061000","3595","4686.5"
"736262000","2061000","3594","4688.5"
"737121000","2061000","3595","4690.6"
"738114000","2061000","3594","4694.0"
"738971000","2061000","3595","4698.7"
"739965000","2061000","3594","4706.8"
"741078000","2061000","3594","4717.0"
"742071000","2061000","3594","4726.0"
"742928000","1234400","3594","4733.6"
"743926000","1234400","3594","4741.3"
"744785000","1234400","3594","4747.7"
"746032000","1234400","3594","4755.4"
"746891000","1234400","3594","4758.7"
"747883000","1234400","3594","4760.8"
"748740000","1234400","3594","4762.5"
"749733000","1234400","3594","4764.1"
"750848000","1234400","3594","4765.8"
"751840000","1234400","3594","4767.9"
"752699000","1234400","3594","4769.1"
"753692000","1234400","3594","4771.2"
"754556000","1234400","3594","4773.7"
"755805000","1234400","3593","4780.1"
"756662000","1234400","3594","4787.3"
"757656000","1181900","3592","4796.3"
"758513000","1181900","3592","4804.0"
"759506000","1181900","3592","4812.9"
"760623000","1181900","3592","4821.9"
"761616000","1181900","3591","4829.1"
"762475000","1181900","3591","4834.6"
"763467000","1181900","3591","4839.7"
"764331000","1181900","3592","4842.3"
"765579000","1181900","3592","4844.3"
"766438000","1181900","3591","4845.6"
"767431000","1181900","3592","4847.7"
"768288000","1181900","3591","4848.9"
"769281000","1181900","3591","4850.6"
"770395000","1181900","3591","4853.1"
"771388000","1199200","3592","4855.6"
"772245000","1199200","3591","4859.4"
"773238000","1199200","3591","4866.6"
"774102000","1199200","3590","4874.7"
"775350000","1199200","3591","4886.3"
"776207000","1199200","3591","4893.5"
"777200000","1199200","3591","4901.6"
"778059000","1199200","3591","4908.0"
"779053000","2145900","3592","4914.8"
"780168000","2145900","3592","4920.7"
"781161000","2145900","3592","4923.7"
"782018000","2145900","3592","4925.4"
"783012000","2145900","3592","4927.0"
"783876000","2145900","3592","4928.2"
"785123000","2145900","3592","4930.3"
"785982000","2145900","3592","4932.0"
"786975000","2145900","3592","4934.1"
"787833000","2145900","3592","4936.2"
"788827000","2145900","3592","4940.0"
"789941000","2145900","3592","4947.2"
"790934000","2145900","3593","4956.6"
"791793000","2145900","3593","4964.3"
"792786000","2145900","3593","4972.8"
"793644000","1250200","3593","4980.5"
"794897000","1250200","3594","4989.8"
"795755000","1250200","3593","4995.8"
"796747000","1250200","3594","5001.3"
"797606000","1250200","3594","5004.7"
"798598000","1250200","3594","5006.4"
"799711000","1250200","3594","5008.4"
"800705000","1250200","3594","5010.1"
"801563000","1250200","3594","5011.3"
"802561000","1250200","3594","5013.0"
"803418000","1250200","3594","5014.7"
"804671000","1250200","3594","5017.6"
"805529000","1250200","3594","5021.0"
"806522000","1250200","3594","5026.9"
"807380000","1250200","3595","5035.0"
"808373000","1189800","3595","5043.6"
"809487000","1189800","3595","5053.4"
"810479000","1189800","3596","5061.9"
"811338000","1189800","3595","5068.7"
"812330000","1189800","3596","5075.5"
"813188000","1189800","3595","5081.0"
"814442000","1189800","3595","5085.7"
"815300000","1189800","3596","5087.4"
"816292000","1189800","3595","5089.0"
"817151000","1189800","3595","5090.7"
"818143000","1189800","3595","5092.3"
"819478000","1189800","3595","5094.8"
"820559000","1189800","3594","5096.9"
"821639000","1189800","3595","5099.9"
"822718000","1172200","3594","5104.1"
"823798000","1172200","3596","5113.0"
"825138000","1172200","3595","5125.0"
"826217000","1172200","3596","5134.4"
"827298000","1172200","3595","5144.2"
"828378000","1172200","3596","5152.3"
"829458000","1172200","3595","5159.9"
"830793000","2154000","3596","5166.7"
"831874000","2154000","3596","5168.8"
"832953000","2154000","3596","5170.9"
"834039000","2154000","3596","5173.0"
"835119000","2154000","3596","5174.6"
"836454000","2154000","3595","5177.1"
"837533000","2154000","3595","5179.2"
"838613000","2154000","3595","5182.1"
"839692000","2154000","3595","5187.2"
"840772000","2154000","3595","5196.2"
"842107000","2154000","3596","5208.5"
"843187000","2154000","3596","5217.9"
"844272000","1248600","3595","5227.3"
"845357000","1248600","3594","5235.4"
"846437000","1248600","3595","5242.6"
"847772000","1248600","3594","5249.0"
