Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"16923987000","72084000","3573","2.40330828E7"
"16925067000","71918200","3572","2.40333625E7"
"16926148000","71918200","3573","2.40336422E7"
"16927233000","71945300","3573","2.40339232E7"
"16928313000","72460700","3573","2.4034205E7"
"16929653000","72227300","3573","2.40345534E7"
"16930733000","71960800","3573","2.40348331E7"
"16931812000","71960800","3573","2.40351128E7"
"16932898000","71968400","3573","2.40353942E7"
"16933979000","72135200","3573","2.40356748E7"
"16935313000","72012100","3573","2.40360207E7"
"16936393000","71960800","3573","2.40363004E7"
"16937473000","72135200","3573","2.40365809E7"
"16938553000","72503600","3573","2.40368628E7"
"16939634000","72092500","3573","2.40371433E7"
"16940969000","72030800","3573","2.40374897E7"
"16942050000","71918200","3573","2.40377694E7"
"16943135000","72161400","3573","2.40380512E7"
"16944215000","72026700","3572","2.40383313E7"
"16945296000","71984000","3572","2.40386114E7"
"16946630000","72012100","3571","2.40389574E7"
"16947710000","72177900","3571","2.40392379E7"
"16948791000","72309300","3572","2.40395193E7"
"16949870000","72003500","3571","2.4039799E7"
"16950950000","72177900","3571","2.40400795E7"
"16952286000","71908600","3572","2.40404255E7"
"16953372000","72076300","3572","2.40407073E7"
"16954452000","72243700","3572","2.40409882E7"
"16955533000","72135200","3572","2.40412688E7"
"16956613000","72026700","3572","2.40415489E7"
"16957949000","72381900","3572","2.4041897E7"
"16959029000","72243700","3572","2.40421779E7"
"16960109000","71960800","3572","2.40424576E7"
"16961188000","72112100","3572","2.40427377E7"
"16962269000","71875600","3572","2.40430174E7"
"16963611000","72036600","3572","2.40433655E7"
"16964691000","72135200","3572","2.4043646E7"
"16965771000","71852300","3573","2.40439253E7"
"16966851000","72243700","3573","2.40442063E7"
"16967931000","72243700","3573","2.40444872E7"
"16969266000","71977600","3573","2.40448332E7"
"16970347000","72092500","3573","2.40451137E7"
"16971427000","71960800","3572","2.40453934E7"
"16972511000","72095900","3572","2.40456748E7"
"16973597000","71968400","3573","2.40459562E7"
"16974934000","71996300","3572","2.40463026E7"
"16976014000","71809700","3572","2.40465818E7"
"16977094000","72503600","3572","2.40468636E7"
"16978174000","72026700","3572","2.40471438E7"
"16979254000","72243700","3572","2.40474247E7"
"16980591000","71908600","3572","2.40477707E7"
"16981672000","71875600","3572","2.40480504E7"
"16982756000","72161400","3572","2.40483322E7"
"16983837000","71918200","3572","2.40486119E7"
"16984917000","72026700","3572","2.4048892E7"
"16986253000","72206300","3573","2.40492392E7"
"16987334000","72200900","3573","2.40495202E7"
"16988414000","71918200","3573","2.40497999E7"
"16989493000","72112100","3573","2.405008E7"
"16990573000","72026700","3573","2.40503601E7"
"16991910000","72084000","3573","2.40507069E7"
"16992995000","71902800","3573","2.40509879E7"
"16994075000","71743700","3573","2.40512667E7"
"16995154000","72177900","3573","2.40515473E7"
"16996235000","72135200","3573","2.40518278E7"
"16997571000","72171800","3573","2.4052175E7"
"16998651000","72026700","3573","2.40524551E7"
"16999732000","71984000","3573","2.40527353E7"
"17000813000","71918200","3573","2.4053015E7"
"17001892000","71960800","3574","2.40532947E7"
"17003234000","71983600","3574","2.40536423E7"
"17004315000","72092500","3574","2.40539228E7"
"17005395000","72135200","3574","2.40542034E7"
"17006475000","72395100","3574","2.40544848E7"
"17007555000","72135200","3574","2.40547653E7"
"17008892000","71961900","3574","2.40551117E7"
"17009972000","71918200","3573","2.40553914E7"
"17011052000","72177900","3574","2.40556719E7"
"17012133000","71875600","3574","2.40559516E7"
"17013218000","72161400","3574","2.40562334E7"
"17014558000","72052400","3574","2.4056581E7"
"17015637000","72112100","3574","2.40568612E7"
"17016717000","72352200","3575","2.40571425E7"
"17017798000","72135200","3575","2.40574231E7"
"17018877000","71894900","3575","2.40577024E7"
"17020213000","71996300","3575","2.40580487E7"
"17021293000","72177900","3575","2.40583293E7"
"17022372000","71786300","3575","2.40586081E7"
"17023457000","72010800","3575","2.40588895E7"
"17024538000","72200900","3575","2.40591705E7"
"17025873000","72153200","3575","2.40595173E7"
"17026953000","72177900","3575","2.40597978E7"
"17028033000","72135200","3575","2.40600784E7"
"17029113000","71809700","3575","2.40603576E7"
"17030194000","72135200","3575","2.40606382E7"
"17031529000","72030800","3575","2.40609845E7"
"17032610000","72026700","3576","2.40612647E7"
"17033700000","72037400","3576","2.40615473E7"
"17034780000","72243700","3576","2.40618283E7"
"17035860000","72503600","3577","2.40621101E7"
"17037195000","71977600","3576","2.4062456E7"
"17038276000","71875600","3576","2.40627357E7"
"17039355000","72177900","3576","2.40630163E7"
"17040436000","71984000","3576","2.40632964E7"
"17041517000","72026700","3576","2.40635765E7"
"17042858000","72071000","3576","2.40639246E7"
"17043938000","72026700","3576","2.40642047E7"
"17045019000","72309300","3577","2.40644861E7"
"17046100000","72200900","3576","2.4064767E7"
"17047179000","72003500","3576","2.40650467E7"
"17048516000","71996300","3577","2.40653931E7"
"17049596000","71809700","3577","2.40656724E7"
"17050676000","72352200","3576","2.40659538E7"
"17051757000","71984000","3576","2.40662339E7"
"17052843000","71968400","3576","2.40665153E7"
"17054179000","72118600","3576","2.4066862E7"
"17055259000","72352200","3576","2.40671434E7"
"17056344000","72095900","3576","2.40674248E7"
"17057425000","71875600","3575","2.40677045E7"
"17058504000","71960800","3576","2.40679842E7"
"17059840000","72030800","3576","2.40683306E7"
"17060920000","72177900","3575","2.40686111E7"
"17061999000","72069400","3575","2.40688913E7"
"17063085000","71968400","3575","2.40691726E7"
"17064166000","72309300","3576","2.4069454E7"
"17065502000","72118600","3576","2.40698008E7"
"17066582000","72135200","3576","2.40700814E7"
"17067662000","72177900","3576","2.40703619E7"
"17068742000","72026700","3576","2.4070642E7"
"17069822000","71960800","3576","2.40709217E7"
"17071158000","71943100","3576","2.40712677E7"
"17072239000","72092500","3576","2.40715482E7"
"17073325000","72076300","3576","2.407183E7"
"17074406000","72417800","3576","2.40721118E7"
"17075485000","72069400","3577","2.40723919E7"
"17076820000","71977600","3576","2.40727379E7"
"17077901000","72092500","3577","2.40730184E7"
"17078982000","71918200","3577","2.40732981E7"
"17080061000","72069400","3577","2.40735782E7"
"17081142000","71809700","3577","2.40738575E7"
"17082477000","72153200","3577","2.40742043E7"
"17083563000","72249600","3577","2.4074487E7"
"17084644000","72243700","3577","2.40747679E7"
"17085724000","71918200","3577","2.40750476E7"
"17086804000","72135200","3577","2.40753282E7"
"17088141000","71908600","3578","2.40756741E7"
"17089222000","72092500","3578","2.40759546E7"
"17090303000","72092500","3578","2.40762352E7"
"17091383000","71918200","3578","2.40765149E7"
"17092463000","72135200","3578","2.40767954E7"
"17093805000","72333100","3578","2.40771447E7"
"17094886000","72200900","3578","2.40774257E7"
"17095966000","72026700","3578","2.40777058E7"
"17097046000","71701200","3578","2.40779847E7"
"17098132000","72010800","3578","2.40782661E7"
"17099468000","72084000","3578","2.40786129E7"
"17100547000","72003500","3577","2.40788926E7"
"17101627000","72135200","3576","2.40791731E7"
"17102713000","72118800","3576","2.40794549E7"
"17103793000","72243700","3576","2.40797359E7"
"17105128000","72099900","3576","2.40800822E7"
"17106209000","71875600","3576","2.40803619E7"
"17107288000","72069400","3576","2.40806421E7"
"17108369000","71918200","3577","2.40809218E7"
"17109447000","72154900","3576","2.40812019E7"
"17110784000","71961900","3576","2.40815482E7"
"17111864000","72026700","3576","2.40818284E7"
"17112950000","72400100","3577","2.40821114E7"
"17114031000","71918200","3577","2.40823911E7"
"17115111000","72026700","3577","2.40826713E7"
"17116446000","72065400","3576","2.40830176E7"
"17117526000","71852300","3577","2.40832969E7"
"17118605000","72069400","3576","2.4083577E7"
"17119686000","72135200","3577","2.40838576E7"
"17120766000","71918200","3577","2.40841373E7"
"17122101000","72241000","3576","2.40844845E7"
"17123186000","72442800","3576","2.40847675E7"
"17124267000","71875600","3576","2.40850472E7"
"17125347000","72069400","3576","2.40853274E7"
"17126427000","72026700","3577","2.40856075E7"
"17127764000","71908600","3576","2.40859534E7"
"17128843000","72069400","3576","2.40862335E7"
"17129924000","72135200","3576","2.40865141E7"
"17131004000","72026700","3576","2.40867942E7"
"17132084000","72352200","3576","2.40870756E7"
"17133426000","72298600","3576","2.40874249E7"
"17134506000","71960800","3576","2.40877046E7"
"17135586000","71852300","3576","2.40879839E7"
"17136667000","71984000","3576","2.4088264E7"
"17137746000","71960800","3577","2.40885437E7"
"17139082000","72206300","3576","2.40888909E7"
"17140171000","72079700","3576","2.40891736E7"
"17141252000","72243700","3576","2.40894545E7"
"17142332000","72352200","3576","2.40897359E7"
"17143417000","72053300","3576","2.40900173E7"
"17144753000","72084000","3575","2.40903641E7"
"17145834000","71984000","3575","2.40906442E7"
"17146914000","72026700","3575","2.40909243E7"
"17147995000","71918200","3575","2.4091204E7"
"17149076000","71984000","3575","2.40914842E7"
"17150411000","72030800","3575","2.40918305E7"
"17151491000","72286500","3575","2.40921115E7"
"17152572000","72200900","3575","2.40923925E7"
"17153658000","72184200","3575","2.40926747E7"
"17154739000","71767200","3575","2.4092954E7"
"17156075000","72118600","3576","2.40933007E7"
"17157154000","72177900","3576","2.40935813E7"
"17158234000","71960800","3576","2.4093861E7"
"17159315000","71984000","3576","2.40941411E7"
"17160395000","71960800","3576","2.40944208E7"
"17161730000","72416600","3576","2.40947689E7"
"17162815000","72010800","3576","2.40950502E7"
"17163896000","71984000","3576","2.40953304E7"
"17164976000","72177900","3576","2.40956109E7"
"17166056000","71743700","3577","2.40958898E7"
"17167391000","72030800","3577","2.40962361E7"
"17168472000","71809700","3576","2.40965154E7"
"17169551000","72220800","3576","2.40967959E7"
"17170632000","72092500","3576","2.40970765E7"
"17171711000","72395100","3576","2.40973579E7"
"17173052000","71843100","3576","2.40977047E7"
"17174132000","72026700","3576","2.40979848E7"
"17175213000","72243700","3576","2.40982657E7"
"17176292000","71960800","3576","2.40985454E7"
"17177372000","72069400","3576","2.40988256E7"
"17178708000","72030800","3576","2.40991719E7"
"17179788000","72135200","3576","2.40994525E7"
"17180868000","72069400","3576","2.40997326E7"
"17181953000","72377500","3576","2.41000152E7"
"17183039000","71968400","3576","2.41002966E7"
"17184374000","72030800","3576","2.4100643E7"
"17185453000","72003500","3576","2.41009227E7"
"17186532000","72112100","3575","2.41012028E7"
"17187613000","71918200","3575","2.41014825E7"
"17188693000","72135200","3575","2.41017631E7"
"17190029000","72171800","3575","2.41021103E7"
"17191110000","72309300","3576","2.41023917E7"
"17192191000","72026700","3576","2.41026718E7"
"17193276000","72118800","3575","2.41029536E7"
"17194356000","72069400","3575","2.41032337E7"
"17195692000","71908600","3576","2.41035796E7"
"17196772000","72177900","3575","2.41038602E7"
"17197852000","71918200","3575","2.41041399E7"
"17198932000","71918200","3575","2.41044196E7"
"17200013000","72417800","3575","2.41047014E7"
"17201350000","71996300","3575","2.41050478E7"
"17202430000","72026700","3575","2.41053279E7"
"17203516000","72184200","3574","2.41056101E7"
"17204596000","71960800","3574","2.41058898E7"
"17205675000","72069400","3574","2.41061699E7"
"17207011000","72030800","3574","2.41065163E7"
"17208091000","72069400","3573","2.41067964E7"
"17209171000","72135200","3573","2.4107077E7"
"17210251000","72286500","3574","2.41073579E7"
"17211331000","72135200","3573","2.41076385E7"
"17212673000","71949300","3573","2.41079861E7"
"17213753000","71852300","3573","2.41082654E7"
"17214833000","72243700","3573","2.41085463E7"
"17215913000","72026700","3573","2.41088265E7"
"17216993000","72003500","3573","2.41091062E7"
"17218328000","71889800","3573","2.41094517E7"
"17219408000","72352200","3573","2.41097331E7"
"17220488000","72135200","3573","2.41100136E7"
"17221568000","71852300","3573","2.41102929E7"
"17222653000","72226800","3573","2.41105751E7"
"17223995000","71983600","3573","2.41109227E7"
"17225075000","72135200","3573","2.41112033E7"
"17226155000","71918200","3573","2.4111483E7"
"17227235000","72069400","3573","2.41117631E7"
"17228316000","72092500","3573","2.41120437E7"
"17229652000","72118600","3573","2.41123904E7"
"17230731000","72220800","3572","2.4112671E7"
"17231812000","71984000","3572","2.41129511E7"
"17232898000","71860400","3572","2.41132321E7"
"17233978000","72243700","3572","2.4113513E7"
"17235314000","71733200","3572","2.41138581E7"
"17236395000","71918200","3572","2.41141378E7"
"17237475000","72243700","3571","2.41144188E7"
"17238555000","72026700","3571","2.41146989E7"
"17239636000","72352200","3571","2.41149803E7"
"17240971000","72153200","3570","2.41153271E7"
"17242051000","72026700","3571","2.41156072E7"
"17243137000","72010800","3572","2.41158886E7"
"17244217000","71809700","3572","2.41161679E7"
"17245297000","72135200","3571","2.41164484E7"
"17246638000","71755700","3571","2.41167948E7"
"17247718000","72243700","3571","2.41170757E7"
"17248799000","72243700","3571","2.41173567E7"
"17249878000","72286500","3571","2.41176377E7"
"17250958000","71960800","3571","2.41179174E7"
"17252294000","72030800","3570","2.41182637E7"
"17253378000","71945300","3571","2.41185447E7"
"17254459000","72026700","3571","2.41188248E7"
"17255538000","72069400","3570","2.41191049E7"
"17256618000","71852300","3570","2.41193842E7"
"17257954000","72381900","3571","2.41197323E7"
"17259034000","72352200","3571","2.41200137E7"
"17260114000","71918200","3571","2.41202934E7"
"17261194000","72177900","3571","2.41205739E7"
"17262274000","71809700","3571","2.41208532E7"
"17263617000","72123900","3570","2.41212016E7"
"17264695000","72154900","3570","2.41214818E7"
"17265780000","71794800","3570","2.41217623E7"
"17266861000","72135200","3570","2.41220429E7"
"17267941000","72243700","3570","2.41223238E7"
"17269277000","72118600","3570","2.41226706E7"
"17270357000","72135200","3570","2.41229511E7"
"17271437000","71960800","3570","2.41232308E7"
"17272517000","72135200","3570","2.41235114E7"
"17273602000","72010800","3570","2.41237928E7"
"17274939000","72084000","3570","2.41241396E7"
"17276019000","72026700","3570","2.41244197E7"
"17277100000","72309300","3570","2.41247011E7"
"17278181000","72417800","3571","2.41249829E7"
"17279261000","71918200","3571","2.41252626E7"
"17280598000","72171800","3570","2.41256098E7"
"17281678000","72026700","3571","2.41258899E7"
"17282763000","72010800","3571","2.41261713E7"
"17283843000","72069400","3571","2.41264514E7"
"17284923000","71918200","3571","2.41267311E7"
"17286259000","72030800","3571","2.41270775E7"
"17287339000","72177900","3571","2.4127358E7"
"17288419000","72243700","3571","2.4127639E7"
"17289500000","71875600","3571","2.41279187E7"
"17290580000","72069400","3571","2.41281988E7"
"17291916000","71996300","3571","2.41285452E7"
"17293002000","72184200","3570","2.41288274E7"
"17294082000","71960800","3571","2.41291071E7"
"17295163000","72092500","3571","2.41293876E7"
"17296243000","72135200","3571","2.41296682E7"
"17297578000","72328800","3571","2.41300158E7"
"17298658000","71852300","3572","2.41302951E7"
"17299738000","72026700","3572","2.41305752E7"
"17300818000","72026700","3572","2.41308553E7"
"17301899000","72092500","3572","2.41311359E7"
"17303240000","71964900","3572","2.41314831E7"
"17304320000","71918200","3572","2.41317628E7"
"17305400000","72395100","3572","2.41320442E7"
"17306480000","72243700","3572","2.41323251E7"
"17307565000","72269400","3572","2.41326074E7"
"17308900000","72153200","3572","2.41329541E7"
"17309980000","71918200","3572","2.41332338E7"
"17311060000","72069400","3572","2.4133514E7"
"17312140000","72135200","3573","2.41337945E7"
"17313226000","71968400","3573","2.41340759E7"
"17314561000","71977600","3572","2.41344218E7"
"17315641000","72135200","3572","2.41347024E7"
"17316722000","72243700","3572","2.41349833E7"
"17317801000","72003500","3572","2.4135263E7"
"17318881000","72069400","3572","2.41355432E7"
"17320216000","72065400","3573","2.41358895E7"
"17321297000","72092500","3574","2.41361701E7"
"17322377000","71984000","3574","2.41364502E7"
"17323463000","72010800","3574","2.41367316E7"
"17324544000","71984000","3575","2.41370117E7"
"17325880000","72171800","3575","2.41373589E7"
"17326960000","72395100","3575","2.41376403E7"
"17328039000","72112100","3575","2.41379204E7"
"17329120000","71984000","3575","2.41382005E7"
"17330200000","72026700","3575","2.41384807E7"
"17331536000","71943100","3575","2.41388266E7"
"17332616000","72026700","3576","2.41391067E7"
"17333702000","72226800","3575","2.41393889E7"
"17334781000","71960800","3575","2.41396686E7"
"17335862000","72243700","3575","2.41399496E7"
"17337197000","72206300","3575","2.41402968E7"
"17338277000","71852300","3575","2.41405761E7"
"17339358000","71984000","3575","2.41408562E7"
"17340438000","72026700","3576","2.41411363E7"
"17341518000","71960800","3576","2.4141416E7"
"17342860000","72123900","3575","2.41417645E7"
"17343940000","72135200","3576","2.41420451E7"
"17345019000","72112100","3576","2.41423252E7"
"17346099000","72503600","3576","2.4142607E7"
"17347180000","71984000","3576","2.41428871E7"
"17348515000","71889800","3576","2.41432326E7"
"17349600000","72161400","3577","2.41435144E7"
"17350680000","72135200","3576","2.4143795E7"
"17351760000","71852300","3576","2.41440743E7"
"17352847000","72141700","3576","2.41443565E7"
"17354187000","71964900","3577","2.41447037E7"
"17355266000","72395100","3577","2.41449851E7"
"17356346000","72177900","3576","2.41452656E7"
"17357427000","71984000","3576","2.41455457E7"
"17358507000","72026700","3576","2.41458259E7"
"17359844000","72084000","3577","2.41461726E7"
"17360924000","72135200","3577","2.41464532E7"
"17362004000","72026700","3577","2.41467333E7"
"17363090000","72010800","3577","2.41470147E7"
"17364169000","72286500","3576","2.41472957E7"
"17365505000","72153200","3577","2.41476424E7"
"17366585000","72200900","3576","2.41479234E7"
"17367665000","72003500","3577","2.41482031E7"
"17368745000","71875600","3577","2.41484828E7"
"17369826000","72243700","3577","2.41487638E7"
"17371162000","71820900","3578","2.41491093E7"
"17372242000","72243700","3578","2.41493903E7"
"17373329000","71968400","3578","2.41496716E7"
"17374408000","72220800","3578","2.41499522E7"
"17375487000","72177900","3578","2.41502327E7"
"17376823000","72206300","3577","2.41505799E7"
"17377903000","72177900","3577","2.41508605E7"
"17378983000","72026700","3577","2.41511406E7"
"17380063000","71918200","3577","2.41514203E7"
"17381144000","71875600","3577","2.41517E7"
"17382481000","72171800","3577","2.41520472E7"
"17383566000","72010800","3577","2.41523286E7"
"17384647000","72309300","3578","2.415261E7"
"17385728000","71984000","3578","2.41528901E7"
"17386808000","72243700","3578","2.41531711E7"
"17388144000","71855300","3578","2.41535166E7"
"17389224000","72135200","3577","2.41537971E7"
"17390304000","72177900","3578","2.41540777E7"
"17391389000","72053300","3578","2.41543591E7"
"17392469000","72135200","3577","2.41546396E7"
"17393810000","72018000","3577","2.41549872E7"
"17394890000","72460700","3577","2.4155269E7"
"17395970000","72135200","3577","2.41555496E7"
"17397050000","71960800","3577","2.41558293E7"
"17398130000","72135200","3576","2.41561098E7"
"17399467000","71820900","3577","2.41564553E7"
"17400548000","72092500","3577","2.41567359E7"
"17401628000","72135200","3577","2.41570164E7"
"17402714000","71860400","3578","2.41572974E7"
"17403794000","72352200","3578","2.41575788E7"
"17405131000","72171800","3579","2.4157926E7"
"17406212000","71984000","3579","2.41582061E7"
"17407070000","71984000","3579","2.41584289E7"
"17408064000","72001500","3579","2.41586862E7"
"17408922000","72001500","3579","2.41589094E7"
"17410171000","72007200","3579","2.41592325E7"
"17411030000","72007200","3579","2.41594553E7"
"17412022000","72177900","3578","2.41597135E7"
"17412885000","72177900","3578","2.4159937E7"
"17413878000","72066800","3578","2.41601948E7"
"17414993000","72106400","3578","2.41604842E7"
"17415985000","72106400","3578","2.41607416E7"
"17416843000","72012900","3577","2.41609639E7"
"17417836000","72012900","3578","2.41612208E7"
"17418695000","72001500","3578","2.4161444E7"
"17419943000","72020900","3578","2.41617675E7"
"17420802000","72020900","3578","2.41619899E7"
"17421795000","72001500","3578","2.41622476E7"
"17422660000","72001500","3578","2.41624725E7"
"17423653000","72156700","3577","2.41627303E7"
"17424767000","72084000","3577","2.41630192E7"
"17425759000","72084000","3577","2.41632766E7"
"17426617000","72051300","3577","2.41634993E7"
"17427611000","72051300","3578","2.41637571E7"
"17428470000","72001500","3577","2.41639794E7"
"17429718000","72020900","3577","2.4164303E7"
"17430577000","72020900","3577","2.41645257E7"
"17431570000","72001500","3577","2.41647831E7"
"17432428000","72001500","3577","2.41650063E7"
"17433432000","72259700","3577","2.41652674E7"
"17434546000","71791000","3577","2.41655555E7"
"17435539000","71791000","3577","2.41658137E7"
"17436398000","72153000","3577","2.41660365E7"
"17437392000","72153000","3577","2.41662942E7"
"17438250000","71938200","3577","2.41665161E7"
"17439500000","71910200","3577","2.41668397E7"
"17440358000","71910200","3577","2.41670629E7"
"17441352000","72001500","3577","2.41673198E7"
"17442210000","72001500","3577","2.4167543E7"
"17443209000","72332800","3577","2.41678033E7"
"17444323000","71937400","3578","2.41680918E7"
"17445317000","71937400","3578","2.41683496E7"
"17446176000","71976600","3578","2.41685719E7"
"17447169000","71976600","3578","2.41688293E7"
"17448027000","71899800","3579","2.41690512E7"
"17449277000","72134700","3579","2.41693756E7"
"17450134000","72134700","3578","2.41695983E7"
"17451128000","71988000","3578","2.41698552E7"
"17451986000","71988000","3578","2.41700784E7"
"17452984000","72206500","3577","2.41703379E7"
"17454098000","72042600","3577","2.41706269E7"
"17455092000","72042600","3576","2.41708842E7"
"17455950000","72089700","3577","2.41711074E7"
"17456944000","72089700","3577","2.41713643E7"
"17457803000","71976600","3577","2.41715875E7"
"17459051000","72020900","3576","2.4171911E7"
"17459915000","72020900","3576","2.41721346E7"
"17460907000","72080200","3577","2.41723928E7"
"17461765000","72080200","3577","2.41726164E7"
"17462764000","72269600","3576","2.41728758E7"
"17463878000","71832200","3576","2.4173164E7"
"17464872000","71832200","3576","2.41734209E7"
"17465730000","71899800","3576","2.41736432E7"
"17466723000","71899800","3576","2.41739006E7"
"17467582000","71938200","3576","2.41741229E7"
"17468830000","72020900","3576","2.41744465E7"
"17469689000","72020900","3576","2.41746696E7"
"17470683000","72039900","3576","2.4174927E7"
"17471542000","72039900","3575","2.41751514E7"
"17472534000","72342900","3576","2.41754092E7"
"17473654000","71881400","3576","2.4175699E7"
"17474648000","71881400","3576","2.41759564E7"
"17475510000","71978800","3576","2.41761799E7"
"17476504000","71978800","3576","2.41764377E7"
"17477362000","72001500","3577","2.417666E7"
"17478612000","72040900","3577","2.4176984E7"
"17479471000","72040900","3577","2.41772068E7"
"17480465000","72166400","3577","2.41774654E7"
"17481323000","72166400","3577","2.41776886E7"
"17482317000","72166400","3577","2.41779467E7"
"17483437000","71776700","3578","2.41782361E7"
"17484431000","71776700","3578","2.41784939E7"
"17485289000","72089700","3578","2.41787167E7"
"17486283000","72089700","3578","2.41789748E7"
"17487142000","72039900","3577","2.41791972E7"
"17488390000","71927000","3577","2.41795203E7"
"17489248000","71927000","3577","2.41797422E7"
"17490242000","72191300","3577","2.41800017E7"
"17491101000","72191300","3578","2.41802249E7"
"17492095000","72103100","3578","2.41804826E7"
"17493215000","72049500","3577","2.41807733E7"
"17494208000","72049500","3578","2.41810306E7"
"17495067000","72153000","3577","2.41812542E7"
"17496061000","72153000","3577","2.4181512E7"
"17496919000","71938200","3577","2.41817339E7"
"17498168000","71890100","3577","2.4182057E7"
"17499026000","71890100","3578","2.41822798E7"
"17500019000","72153000","3577","2.4182538E7"
"17500877000","72153000","3577","2.41827616E7"
"17501871000","72279600","3577","2.41830198E7"
"17502991000","71986000","3577","2.418331E7"
"17503983000","71986000","3577","2.41835673E7"
"17504841000","72051300","3577","2.41837901E7"
"17505835000","72051300","3577","2.41840466E7"
"17506694000","71913300","3577","2.41842698E7"
"17507942000","71963900","3578","2.41845929E7"
"17508801000","71963900","3578","2.41848152E7"
"17509794000","72064800","3578","2.41850734E7"
"17510652000","72064800","3578","2.4185297E7"
"17511645000","72279600","3578","2.41855552E7"
"17512765000","72090700","3578","2.41858459E7"
"17513758000","72090700","3579","2.41861028E7"
"17514616000","71988000","3579","2.41863255E7"
"17515609000","71988000","3579","2.41865833E7"
"17516468000","72001500","3578","2.41868056E7"
"17517722000","71970400","3578","2.41871305E7"
"17518581000","71970400","3578","2.41873536E7"
"17519575000","72166400","3578","2.41876118E7"
"17520433000","72166400","3578","2.4187835E7"
"17521426000","72216300","3579","2.41880932E7"
"17522541000","71937400","3578","2.41883817E7"
"17523538000","71937400","3578","2.41886408E7"
"17524397000","71954000","3579","2.41888627E7"
"17525391000","71954000","3578","2.41891209E7"
"17526249000","72089700","3578","2.41893432E7"
"17527497000","71984000","3578","2.41896668E7"
"17528356000","71984000","3578","2.41898895E7"
"17529350000","72191300","3578","2.41901481E7"
"17530208000","72191300","3578","2.41903717E7"
"17531200000","72329600","3577","2.41906299E7"
"17532313000","71873500","3576","2.4190918E7"
"17533312000","71873500","3576","2.41911771E7"
"17534171000","71992300","3576","2.41913994E7"
"17535163000","71992300","3576","2.41916567E7"
"17536022000","71963100","3576","2.41918791E7"
"17537272000","72040900","3577","2.41922031E7"
"17538130000","72040900","3576","2.4192425E7"
"17539122000","72177900","3576","2.4192684E7"
"17539980000","72177900","3576","2.41929063E7"
"17540973000","71988000","3576","2.41931637E7"
"17542088000","72042600","3575","2.41934526E7"
"17543086000","72042600","3575","2.41937117E7"
"17543945000","71992300","3575","2.4193934E7"
"17544937000","71992300","3575","2.41941913E7"
"17545796000","71963100","3574","2.41944137E7"
"17547044000","72114800","3574","2.41947377E7"
"17547904000","72114800","3574","2.419496E7"
"17548897000","72103100","3575","2.41952186E7"
"17549756000","72103100","3575","2.41954426E7"
"17550750000","72166400","3575","2.41956999E7"
"17551864000","72147800","3575","2.41959893E7"
"17552863000","72147800","3574","2.4196248E7"
"17553721000","71954000","3574","2.41964703E7"
"17554715000","71954000","3574","2.4196728E7"
"17555573000","72001500","3575","2.41969504E7"
"17556822000","72077800","3575","2.41972744E7"
"17557681000","72077800","3575","2.41974971E7"
"17558674000","72292900","3574","2.41977566E7"
"17559538000","72292900","3575","2.41979806E7"
"17560532000","71992300","3575","2.41982379E7"
"17561646000","72042600","3575","2.41985269E7"
"17562645000","72042600","3575","2.41987868E7"
"17563503000","72118500","3575","2.41990091E7"
"17564497000","72118500","3576","2.41992664E7"
"17565356000","71913300","3576","2.41994888E7"
"17566609000","71913600","3575","2.41998132E7"
"17567468000","71913600","3575","2.42000368E7"
"17568461000","72279600","3575","2.4200295E7"
"17569319000","72279600","3575","2.42005181E7"
"17570313000","72191300","3575","2.42007763E7"
"17571427000","71937400","3576","2.42010649E7"
"17572421000","71937400","3575","2.42013222E7"
"17573285000","71967500","3575","2.42015462E7"
"17574278000","71967500","3576","2.4201804E7"
"17575137000","72001500","3576","2.42020263E7"
"17576386000","71984000","3576","2.42023499E7"
"17577244000","71984000","3575","2.42025727E7"
"17578237000","72177900","3575","2.42028308E7"
"17579095000","72177900","3575","2.42030549E7"
"17580088000","72089700","3575","2.42033114E7"
"17581202000","72253000","3575","2.42036012E7"
"17582196000","72253000","3576","2.42038585E7"
"17583060000","71967500","3576","2.42040825E7"
"17584053000","71967500","3575","2.42043407E7"
"17584912000","72026400","3575","2.42045626E7"
"17586160000","72114800","3575","2.42048866E7"
"17587018000","72114800","3575","2.42051094E7"
"17588011000","72279600","3575","2.42053684E7"
"17588870000","72279600","3575","2.42055911E7"
"17589864000","72039900","3575","2.42058489E7"
"17590979000","71896100","3576","2.42061375E7"
"17591972000","71896100","3575","2.42063952E7"
"17592836000","72017100","3575","2.42066188E7"
"17593829000","72017100","3575","2.42068757E7"
"17594687000","71963100","3575","2.42070985E7"
"17595935000","71927000","3576","2.42074216E7"
"17596794000","71927000","3576","2.42076448E7"
"17597787000","72317900","3575","2.42079038E7"
"17598646000","72317900","3575","2.4208127E7"
"17599638000","72051300","3575","2.42083839E7"
"17600758000","71922500","3576","2.42086738E7"
"17601751000","71922500","3576","2.42089311E7"
"17602609000","71899800","3576","2.4209153E7"
"17603609000","71899800","3576","2.42094125E7"
"17604468000","72005800","3576","2.42096348E7"
"17605717000","72040900","3576","2.42099588E7"
"17606575000","72040900","3575","2.4210182E7"
"17607569000","72279600","3575","2.42104406E7"
"17608427000","72279600","3575","2.42106637E7"
"17609421000","72001500","3575","2.42109206E7"
